Dates	Open	Close	High	Low	Volume	Cham_Trend	Cham_Osc_Pos	Cham_Osc_Neg	Volume_5_SMA
6/27/2021 22:15	4272.25	4272.75	4273.25	4272	476	1	0	-3	300.2
6/27/2021 22:20	4273	4273	4273	4272.5	178	1	0	0	294.2
6/27/2021 22:25	4273	4272.75	4273.25	4272.25	283	1	0	0	305.4
6/27/2021 22:30	4272.5	4273.75	4274	4272.25	387	1	0	0	323
6/27/2021 22:35	4273.75	4273.5	4274.25	4273	390	1	0	0	342.8
6/27/2021 22:40	4273.75	4273.5	4274	4273.25	285	1	0	0	304.6
6/27/2021 22:45	4273.5	4273.75	4273.75	4273	198	2	0	0	308.6
6/27/2021 22:50	4273.75	4274.25	4274.5	4273.5	392	1	3	0	330.4
6/27/2021 22:55	4274.25	4273.75	4274.25	4273.25	306	1	0	0	314.2
6/27/2021 23:00	4273.5	4274	4274	4273.25	257	1	0	0	287.6
6/27/2021 23:05	4274	4274.25	4274.5	4273.5	447	1	3	0	320
6/27/2021 23:10	4274.25	4274.25	4274.5	4273.75	328	2	4	0	346
6/27/2021 23:15	4274.25	4273.75	4274.5	4273.75	221	1	1	0	311.8
6/27/2021 23:20	4274	4273.5	4274.25	4273.5	298	1	0	0	310.2
6/27/2021 23:25	4273.75	4273	4273.75	4273	324	2	0	-1	323.6
6/27/2021 23:30	4273.25	4273.25	4273.5	4272.5	408	2	0	0	315.8
6/27/2021 23:35	4273.5	4273.5	4273.75	4273	165	2	0	0	283.2
6/27/2021 23:40	4273.75	4274.25	4274.25	4273.5	417	3	3	0	322.4
6/27/2021 23:45	4274.25	4273	4274.25	4273	511	1	0	0	365
6/27/2021 23:50	4273	4273	4273.25	4272.5	357	1	0	-2	371.6
6/27/2021 23:55	4273	4273.25	4273.5	4272.75	180	1	0	0	326
6/28/2021 0:00	4273.5	4273.25	4273.75	4273.25	178	1	0	0	328.6
6/28/2021 0:05	4273	4273	4273.25	4272.75	210	1	0	-2	287.2
6/28/2021 0:10	4273	4273.25	4273.5	4272.75	189	2	0	0	222.8
6/28/2021 0:15	4273.25	4273	4273.5	4272.75	211	2	0	-2	193.6
6/28/2021 0:20	4273	4273	4273.5	4272.75	187	2	0	-2	195
6/28/2021 0:25	4273	4272.75	4273	4272.5	193	1	0	-3	198
6/28/2021 0:30	4272.75	4272.5	4272.75	4272.25	257	1	0	-4	207.4
6/28/2021 0:35	4272.5	4272.5	4273	4272.5	223	1	0	-4	214.2
6/28/2021 0:40	4272.5	4272.75	4273	4272.25	204	1	0	0	212.8
6/28/2021 0:45	4272.5	4272.5	4272.75	4272.25	146	1	0	-3	204.6
6/28/2021 0:50	4272.5	4273	4273	4272.5	191	1	0	0	204.2
6/28/2021 0:55	4272.75	4273.5	4273.5	4272.75	398	2	3	0	232.4
6/28/2021 1:00	4273.75	4273	4273.75	4273	353	1	0	0	258.4
6/28/2021 1:05	4273	4272.5	4273.25	4272.5	227	1	0	-3	263
6/28/2021 1:10	4272.75	4272.75	4273	4272.5	218	1	0	0	277.4
6/28/2021 1:15	4272.75	4274	4274	4272.75	362	2	3	0	311.6
6/28/2021 1:20	4273.75	4274.25	4274.25	4273.25	337	2	3	0	299.4
6/28/2021 1:25	4274.25	4274.25	4274.25	4273.5	330	2	4	0	294.8
6/28/2021 1:30	4274.25	4274.75	4275.5	4273.75	845	2	4	0	418.4
6/28/2021 1:35	4274.75	4274.5	4274.75	4274	436	2	3	0	462
6/28/2021 1:40	4274.5	4274.75	4275.25	4274.25	403	2	2	0	470.2
6/28/2021 1:45	4274.5	4274.25	4275	4273.75	353	2	2	0	473.4
6/28/2021 1:50	4274.5	4274.75	4274.75	4273.75	545	2	2	0	516.4
6/28/2021 1:55	4275	4276.5	4276.75	4275	1108	2	5	0	569
6/28/2021 2:00	4276.5	4275.75	4276.75	4275	877	2	3	0	657.2
6/28/2021 2:05	4275.5	4274	4275.75	4274	801	3	0	0	736.8
6/28/2021 2:10	4273.75	4274.5	4274.75	4273.5	501	2	0	0	766.4
6/28/2021 2:15	4274.5	4274.25	4274.75	4274.25	350	2	0	0	727.4
6/28/2021 2:20	4274.25	4274.5	4274.75	4273.75	318	2	0	0	569.4
6/28/2021 2:25	4274.25	4274	4274.5	4273.75	416	2	0	-1	477.2
6/28/2021 2:30	4274	4273	4274.25	4272.75	747	2	0	-4	466.4
6/28/2021 2:35	4273	4274.5	4274.75	4273	412	2	0	0	448.6
6/28/2021 2:40	4274.5	4274.5	4275	4274.25	450	2	0	0	468.6
6/28/2021 2:45	4274.5	4273.5	4274.75	4273.5	410	2	0	-3	487
6/28/2021 2:50	4273.5	4273.5	4274.25	4273.25	342	2	0	-2	472.2
6/28/2021 2:55	4273.5	4273.5	4274.75	4273.25	846	2	0	-2	492
6/28/2021 3:00	4273.5	4272.75	4274.5	4272	2428	1	0	-2	895.2
6/28/2021 3:05	4272.75	4276	4276.5	4272.75	2098	2	3	0	1224.8
6/28/2021 3:10	4275.75	4276	4276.25	4275.25	1189	2	3	0	1380.6
6/28/2021 3:15	4276	4276.25	4277.5	4276	1455	2	3	0	1603.2
6/28/2021 3:20	4276.25	4277	4277.25	4276.25	973	2	4	0	1628.6
6/28/2021 3:25	4277	4276.75	4277.25	4276	967	2	4	0	1336.4
6/28/2021 3:30	4276.75	4276.75	4277.25	4276	804	2	4	0	1077.6
6/28/2021 3:35	4276.75	4276.25	4277.25	4275.75	1000	2	3	0	1039.8
6/28/2021 3:40	4276.5	4275	4276.5	4275	961	2	0	0	941
6/28/2021 3:45	4275	4275	4276.25	4274.5	1301	2	0	0	1006.6
6/28/2021 3:50	4274.75	4274.25	4275.5	4274	2036	2	0	0	1220.4
6/28/2021 3:55	4274.25	4273.75	4274.75	4273.5	713	0	0	-1	1202.2
6/28/2021 4:00	4273.75	4273.25	4274.75	4273	1389	0	0	-4	1280
6/28/2021 4:05	4273.25	4272.5	4273.75	4272	1591	0	0	-5	1406
6/28/2021 4:10	4272.25	4273	4273.75	4272	1602	0	0	-4	1466.2
6/28/2021 4:15	4272.75	4272.5	4273.75	4272.5	897	0	0	-4	1238.4
6/28/2021 4:20	4272.5	4269.75	4272.75	4269.25	2705	1	0	-6	1636.8
6/28/2021 4:25	4269.5	4269.25	4270.75	4269.25	1547	1	0	-6	1668.4
6/28/2021 4:30	4269.25	4271	4271	4269.25	1490	1	0	-3	1648.2
6/28/2021 4:35	4270.75	4270.75	4271.25	4270.25	543	1	0	-3	1436.4
6/28/2021 4:40	4270.5	4270.5	4271.25	4270.25	551	0	0	-2	1367.2
6/28/2021 4:45	4270.5	4272	4272	4270	624	0	0	0	951
6/28/2021 4:50	4271.75	4272.5	4272.75	4271.25	698	0	0	0	781.2
6/28/2021 4:55	4272.5	4273.5	4273.75	4272.25	614	1	1	0	606
6/28/2021 5:00	4273.5	4273.25	4274.5	4273	764	0	1	0	650.2
6/28/2021 5:05	4273.5	4272.25	4273.5	4272	680	0	0	0	676
6/28/2021 5:10	4272.5	4273.75	4274	4272	653	0	1	0	681.8
6/28/2021 5:15	4274	4273	4274	4272.5	553	0	0	0	652.8
6/28/2021 5:20	4273	4273	4273.75	4272.75	368	0	0	0	603.6
6/28/2021 5:25	4273.25	4273.25	4273.75	4272.75	498	0	0	0	550.4
6/28/2021 5:30	4273.5	4273.25	4273.75	4272	504	1	0	0	515.2
6/28/2021 5:35	4273.25	4273	4273.25	4272.25	267	1	0	0	438
6/28/2021 5:40	4273	4273.75	4274	4272.75	393	1	2	0	406
6/28/2021 5:45	4273.5	4272.75	4274.25	4272.75	495	1	0	0	431.4
6/28/2021 5:50	4272.75	4271.75	4272.75	4271.25	785	1	0	-1	488.8
6/28/2021 5:55	4271.75	4273.25	4273.5	4271.75	426	1	0	0	473.2
6/28/2021 6:00	4273.5	4273	4273.5	4272.75	376	1	0	0	495
6/28/2021 6:05	4272.75	4272	4273	4272	337	1	0	0	483.8
6/28/2021 6:10	4272.25	4272.25	4272.5	4272	485	1	0	0	481.8
6/28/2021 6:15	4272	4269.75	4272	4269.5	1407	1	0	-3	606.2
6/28/2021 6:20	4269.75	4269.5	4270	4268.5	1352	1	0	-4	791.4
6/28/2021 6:25	4269.25	4270	4270.5	4268.75	759	2	0	-3	868
6/28/2021 6:30	4270	4269.5	4270.25	4268.5	731	2	0	-3	946.8
6/28/2021 6:35	4269.5	4269.5	4269.5	4268.5	453	1	0	-2	940.4
6/28/2021 6:40	4269.5	4270	4270.5	4269	527	1	0	-2	764.4
6/28/2021 6:45	4270	4271.5	4271.75	4270	672	2	0	0	628.4
6/28/2021 6:50	4271.5	4271.75	4272	4271	712	1	0	0	619
6/28/2021 6:55	4271.75	4272	4272.5	4271.5	828	1	1	0	638.4
6/28/2021 7:00	4272.25	4272.25	4272.75	4271.25	1226	1	2	0	793
6/28/2021 7:05	4272.5	4272.5	4273.5	4272.5	1137	1	1	0	915
6/28/2021 7:10	4272.5	4272.5	4273.25	4272.25	751	1	1	0	930.8
6/28/2021 7:15	4272.75	4273.75	4273.75	4272.25	939	3	4	0	976.2
6/28/2021 7:20	4273.5	4275.75	4276.25	4273.5	3702	3	5	0	1551
6/28/2021 7:25	4275.75	4274.25	4275.75	4274	2728	3	3	0	1851.4
6/28/2021 7:30	4274.5	4274.75	4275	4274	860	3	3	0	1796
6/28/2021 7:35	4274.75	4274.5	4275	4273.75	1839	3	2	0	2013.6
6/28/2021 7:40	4274.75	4272.75	4274.75	4272.25	1647	2	0	0	2155.2
6/28/2021 7:45	4272.75	4274	4274	4272.5	800	3	0	0	1574.8
6/28/2021 7:50	4274	4273.25	4274	4272.75	1975	3	0	0	1424.2
6/28/2021 7:55	4273.5	4274	4274	4271.5	1370	3	0	0	1526.2
6/28/2021 8:00	4274	4272.25	4274.25	4272	1978	1	0	-1	1554
6/28/2021 8:05	4272.5	4272.5	4273	4272.25	1634	2	0	0	1551.4
6/28/2021 8:10	4272.75	4273.25	4273.25	4272.25	723	3	0	0	1536
6/28/2021 8:15	4273.25	4272.75	4274	4272.75	851	3	0	0	1311.2
6/28/2021 8:20	4273	4273.75	4274.25	4272.75	1437	3	0	0	1324.6
6/28/2021 8:25	4273.75	4275.75	4276	4273	1992	2	3	0	1327.4
6/28/2021 8:30	4275.5	4275.25	4276.25	4274.75	1910	2	2	0	1382.6
6/28/2021 8:35	4275.25	4276.25	4277.25	4275	2020	2	4	0	1642
6/28/2021 8:40	4276.25	4276	4276.75	4275.5	1024	2	2	0	1676.6
6/28/2021 8:45	4276	4276.25	4276.25	4275.5	686	2	4	0	1526.4
6/28/2021 8:50	4276.25	4276.75	4277	4275.75	805	2	4	0	1289
6/28/2021 8:55	4276.75	4278	4278.5	4276.75	2043	3	5	0	1315.6
6/28/2021 9:00	4277.75	4277.5	4278	4277	1085	3	4	0	1128.6
6/28/2021 9:05	4277.5	4277.5	4278	4277	1655	3	4	0	1254.8
6/28/2021 9:10	4277.75	4278.25	4278.75	4277.5	1630	3	5	0	1443.6
6/28/2021 9:15	4278.25	4278.5	4278.75	4277.5	1437	3	5	0	1570
6/28/2021 9:20	4278.5	4278	4279.5	4278	1787	3	3	0	1518.8
6/28/2021 9:25	4278.25	4277.25	4278.5	4276.5	4518	3	0	0	2205.4
6/28/2021 9:30	4277.25	4276.75	4278	4275.5	22527	3	0	0	6379.8
6/28/2021 9:35	4276.75	4273	4277	4272.25	18058	1	0	-3	9665.4
6/28/2021 9:40	4273.25	4270.5	4273.25	4266.5	25778	1	0	-3	14533.6
6/28/2021 9:45	4270.5	4267.5	4270.75	4265.75	16824	1	0	-6	17541
6/28/2021 9:50	4267.5	4270.25	4270.5	4266.25	14942	1	0	-2	19625.8
6/28/2021 9:55	4270	4272.25	4272.75	4269.5	17732	1	0	-2	18666.8
6/28/2021 10:00	4272.5	4270.25	4273.75	4269.75	18676	1	0	-2	18790.4
6/28/2021 10:05	4270.5	4270.5	4271	4269	10729	1	0	-2	15780.6
6/28/2021 10:10	4270.75	4271	4272	4270	9048	1	0	-2	14225.4
6/28/2021 10:15	4271	4272.25	4273.25	4269.25	9469	1	0	0	13130.8
6/28/2021 10:20	4272.5	4271.75	4272.5	4269.75	7383	1	0	0	11061
6/28/2021 10:25	4271.5	4272.25	4272.5	4271	5675	1	1	0	8460.8
6/28/2021 10:30	4272	4272.5	4273	4271	6076	0	1	0	7530.2
6/28/2021 10:35	4272.75	4270.5	4273	4269.5	12212	1	0	0	8163
6/28/2021 10:40	4270.25	4270.25	4271.25	4269.75	5123	1	0	0	7293.8
6/28/2021 10:45	4270.25	4270.75	4271.5	4269.5	5727	1	0	0	6962.6
6/28/2021 10:50	4270.75	4273	4274.5	4270.75	7816	0	0	0	7390.8
6/28/2021 10:55	4273.25	4270.75	4273.25	4270.25	7528	1	0	0	7681.2
6/28/2021 11:00	4270.5	4271.75	4272	4269	9777	1	0	0	7194.2
6/28/2021 11:05	4271.75	4271.25	4273.5	4271	9787	1	0	0	8127
6/28/2021 11:10	4271.25	4270.5	4271.5	4269.75	10133	1	0	0	9008.2
6/28/2021 11:15	4270.5	4269.75	4270.75	4269.25	6382	1	0	-3	8721.4
6/28/2021 11:20	4269.5	4268.75	4270.25	4268.5	8459	1	0	-4	8907.6
6/28/2021 11:25	4268.75	4268	4269.5	4267.25	6505	1	0	-4	8253.2
6/28/2021 11:30	4267.75	4268.25	4268.5	4267	6215	1	0	-4	7538.8
6/28/2021 11:35	4268	4268.5	4268.75	4267	5449	1	0	-3	6602
6/28/2021 11:40	4268.75	4270	4270	4267.75	5098	1	0	0	6345.2
6/28/2021 11:45	4270	4270	4270.25	4269	4353	1	0	0	5524
6/28/2021 11:50	4270	4270	4270.75	4269.75	3585	2	0	0	4940
6/28/2021 11:55	4270	4271	4271.25	4270	4458	2	1	0	4588.6
6/28/2021 12:00	4271	4271.5	4271.5	4270.25	3861	1	1	0	4271
6/28/2021 12:05	4271.5	4271.25	4271.75	4270.75	3649	2	2	0	3981.2
6/28/2021 12:10	4271.25	4271	4272.25	4270.75	5143	2	1	0	4139.2
6/28/2021 12:15	4271	4270.25	4271	4269.5	4326	1	0	0	4287.4
6/28/2021 12:20	4270.25	4270.25	4270.25	4269	3980	1	0	0	4191.8
6/28/2021 12:25	4270.25	4269.25	4270.75	4268.5	5649	1	0	0	4549.4
6/28/2021 12:30	4269.25	4269.5	4269.5	4267.75	4611	1	0	0	4741.8
6/28/2021 12:35	4269.25	4268	4270	4268	3631	1	0	-3	4439.4
6/28/2021 12:40	4268	4268.5	4268.75	4267.75	2839	1	0	-3	4142
6/28/2021 12:45	4268.5	4268.75	4269	4267.5	3146	1	0	-1	3975.2
6/28/2021 12:50	4268.75	4268.25	4269.25	4268	3042	1	0	-4	3453.8
6/28/2021 12:55	4268.25	4267	4268.5	4267	4463	1	0	-5	3424.2
6/28/2021 13:00	4267	4266.75	4267.5	4266	6166	1	0	-5	3931.2
6/28/2021 13:05	4266.5	4265.75	4267.75	4265.75	5499	1	0	-5	4463.2
6/28/2021 13:10	4265.75	4265.25	4266.25	4264.25	9157	1	0	-6	5665.4
6/28/2021 13:15	4265	4265.25	4265.75	4264.5	6693	1	0	-6	6395.6
6/28/2021 13:20	4265.5	4266	4267.25	4265.5	6022	1	0	-2	6707.4
6/28/2021 13:25	4266	4265	4266.25	4264.5	5598	1	0	-4	6593.8
6/28/2021 13:30	4264.75	4265.5	4266.25	4264.5	5358	1	0	-2	6565.6
6/28/2021 13:35	4265.5	4266.5	4267.5	4265.5	4234	1	0	0	5581
6/28/2021 13:40	4266.5	4268	4268	4266.25	5026	1	1	0	5247.6
6/28/2021 13:45	4268	4269.75	4269.75	4267.75	5245	2	3	0	5092.2
6/28/2021 13:50	4269.75	4269.5	4270.25	4269	5281	2	4	0	5028.8
6/28/2021 13:55	4269.5	4270.25	4270.75	4268.75	4686	2	4	0	4894.4
6/28/2021 14:00	4270.25	4271.75	4273	4270	9205	2	5	0	5888.6
6/28/2021 14:05	4271.75	4272.25	4272.5	4271	4955	2	5	0	5874.4
6/28/2021 14:10	4272.25	4271.75	4272.25	4271.5	2519	2	5	0	5329.2
6/28/2021 14:15	4271.75	4272.25	4272.75	4271.75	3320	2	5	0	4937
6/28/2021 14:20	4272.25	4272.75	4273	4272	3229	2	5	0	4645.6
6/28/2021 14:25	4272.75	4272.75	4273	4271.75	3471	2	5	0	3498.8
6/28/2021 14:30	4272.75	4273.25	4273.5	4272.5	3810	3	5	0	3269.8
6/28/2021 14:35	4273	4273.75	4273.75	4272.25	3497	3	6	0	3465.4
6/28/2021 14:40	4273.75	4273	4274.5	4273	7742	3	3	0	4349.8
6/28/2021 14:45	4273	4273.75	4274	4272.75	4033	3	5	0	4510.6
6/28/2021 14:50	4273.75	4274.25	4275.25	4273.5	7552	3	3	0	5326.8
6/28/2021 14:55	4274.25	4275	4275.25	4274	4562	3	6	0	5477.2
6/28/2021 15:00	4275	4276.75	4276.75	4274.5	8227	3	6	0	6423.2
6/28/2021 15:05	4276.5	4275	4276.75	4274.75	7634	3	3	0	6401.6
6/28/2021 15:10	4275	4275.25	4275.5	4273	9196	3	2	0	7434.2
6/28/2021 15:15	4275.25	4276.5	4276.75	4274.5	5129	3	4	0	6949.6
6/28/2021 15:20	4276.25	4277.25	4277.25	4275.75	6044	3	6	0	7246
6/28/2021 15:25	4277.25	4277.75	4278.25	4276.75	9773	3	6	0	7555.2
6/28/2021 15:30	4277.75	4278.25	4279	4277.25	10178	3	6	0	8064
6/28/2021 15:35	4278.5	4279	4279	4277.75	8090	3	6	0	7842.8
6/28/2021 15:40	4279	4278.25	4279.25	4278.25	6527	3	6	0	8122.4
6/28/2021 15:45	4278.25	4278.5	4279.25	4276.5	11870	3	6	0	9287.6
6/28/2021 15:50	4278.5	4280.75	4282	4278.25	22369	3	6	0	11806.8
6/28/2021 15:55	4280.75	4280.5	4281	4279.75	42258	3	6	0	18222.8
6/28/2021 16:00	4280.25	4279	4280.5	4278.75	18889	3	2	0	20382.6
6/28/2021 16:05	4279.25	4279.5	4279.75	4278.5	7714	3	2	0	20620
6/28/2021 16:10	4279.75	4280.5	4280.5	4279.5	6612	3	3	0	19568.4
6/28/2021 16:15	4280.5	4280.25	4280.75	4280	1535	3	2	0	15401.6
6/28/2021 16:20	4280.25	4280.75	4280.75	4280.25	450	3	2	0	7040
6/28/2021 16:25	4280.5	4280.25	4280.75	4280.25	202	3	2	0	3302.6
6/28/2021 16:30	4280.5	4280.75	4281	4280.25	672	3	2	0	1894.2
6/28/2021 16:35	4281	4281.75	4281.75	4281	1108	3	5	0	793.4
6/28/2021 16:40	4281.5	4281.5	4281.75	4281	667	3	4	0	619.8
6/28/2021 16:45	4281.5	4280.75	4281.75	4280.75	686	3	1	0	667
6/28/2021 16:50	4281	4280.75	4281	4280	1149	3	0	0	856.4
6/28/2021 16:55	4280.75	4281.25	4281.5	4280.75	888	3	2	0	899.6
6/28/2021 18:00	4280.5	4278.25	4280.5	4277.25	1893	3	0	-2	1056.6
6/28/2021 18:05	4278.25	4277.5	4278.25	4277.25	542	3	0	-3	1031.6
6/28/2021 18:10	4277.75	4278	4278.25	4277.25	260	2	0	-4	946.4
6/28/2021 18:15	4278	4278.25	4278.25	4277.75	98	2	0	-3	736.2
6/28/2021 18:20	4278	4277.5	4278.25	4277.25	217	2	0	-4	602
6/28/2021 18:25	4277.5	4277.5	4278	4277.5	102	2	0	-4	243.8
6/28/2021 18:30	4277.5	4277.75	4278	4277.25	148	2	0	-4	165
6/28/2021 18:35	4277.75	4277.75	4278.5	4277.75	173	1	0	-4	147.6
6/28/2021 18:40	4278	4278	4278.25	4278	64	1	0	-2	140.8
6/28/2021 18:45	4278.25	4277.75	4278.5	4277.75	84	1	0	-4	114.2
6/28/2021 18:50	4277.75	4277.25	4277.75	4277.25	175	1	0	-4	128.8
6/28/2021 18:55	4277.5	4277.75	4277.75	4277.25	137	1	0	-1	126.6
6/28/2021 19:00	4277.75	4277.75	4278	4277.25	229	1	0	0	137.8
6/28/2021 19:05	4277.75	4277.25	4277.75	4277	96	0	0	-1	144.2
6/28/2021 19:10	4277.5	4278	4278.25	4277.5	282	1	0	0	183.8
6/28/2021 19:15	4278	4278.5	4278.5	4277.75	128	1	1	0	174.4
6/28/2021 19:20	4278.5	4278.5	4278.75	4278.25	244	1	2	0	195.8
6/28/2021 19:25	4278.5	4277.75	4278.5	4277.75	193	0	0	0	188.6
6/28/2021 19:30	4277.75	4277.5	4277.75	4277	276	0	0	0	224.6
6/28/2021 19:35	4277.5	4277.25	4277.5	4277	153	0	0	-3	198.8
6/28/2021 19:40	4277.25	4277	4277.75	4276.75	445	0	0	-4	262.2
6/28/2021 19:45	4276.75	4277.75	4277.75	4276.5	534	0	0	0	320.2
6/28/2021 19:50	4277.75	4277	4277.75	4276.75	337	0	0	-2	349
6/28/2021 19:55	4277	4277	4277.25	4276.75	229	0	0	-2	339.6
6/28/2021 20:00	4277	4274.75	4277.5	4274.25	2018	0	0	-5	712.6
6/28/2021 20:05	4274.75	4275.25	4275.75	4274.25	1153	1	0	-3	854.2
6/28/2021 20:10	4275.25	4275.75	4276	4275	747	1	0	-2	896.8
6/28/2021 20:15	4275.75	4275.75	4276	4275.25	560	0	0	-2	941.4
6/28/2021 20:20	4275.75	4275.75	4276.25	4275.5	298	1	0	-2	955.2
6/28/2021 20:25	4275.5	4276.75	4276.75	4275.25	566	1	0	0	664.8
6/28/2021 20:30	4276.5	4276.25	4277.25	4276	671	1	0	0	568.4
6/28/2021 20:35	4276.25	4275.25	4276.25	4275.25	301	1	0	-2	479.2
6/28/2021 20:40	4275.25	4275.5	4275.75	4275.25	249	1	0	-2	417
6/28/2021 20:45	4275.5	4275.25	4276	4275.25	184	1	0	-2	394.2
6/28/2021 20:50	4275.25	4275.5	4275.75	4275.25	263	1	0	0	333.6
6/28/2021 20:55	4275.5	4275.25	4275.75	4275	329	1	0	-3	265.2
6/28/2021 21:00	4275	4275.25	4275.5	4275	448	1	0	-1	294.6
6/28/2021 21:05	4275.25	4275.25	4275.25	4275	344	1	0	-2	313.6
6/28/2021 21:10	4275	4274	4275.25	4273.5	1101	1	0	-5	497
6/28/2021 21:15	4273.75	4275.75	4276	4273.75	728	1	0	0	590
6/28/2021 21:20	4275.75	4275.5	4276	4275.25	353	1	0	0	594.8
6/28/2021 21:25	4275.5	4276	4276	4275	372	1	1	0	579.6
6/28/2021 21:30	4275.75	4274.5	4275.75	4274.5	740	1	0	-2	658.8
6/28/2021 21:35	4274.5	4274.5	4274.75	4273.25	761	1	0	-2	590.8
6/28/2021 21:40	4274.25	4273.5	4274.25	4273	875	1	0	-3	620.2
6/28/2021 21:45	4273.5	4272	4274	4271.75	1137	1	0	-4	777
6/28/2021 21:50	4272	4273	4273.5	4271.75	1103	1	0	-3	923.2
6/28/2021 21:55	4273	4273.75	4273.75	4272.75	530	1	0	-2	881.2
6/28/2021 22:00	4273.5	4273.75	4274	4273.25	427	1	0	0	814.4
6/28/2021 22:05	4273.75	4273.5	4274	4273.25	370	1	0	-2	713.4
6/28/2021 22:10	4273.5	4273.5	4274	4273.5	223	1	0	0	530.6
6/28/2021 22:15	4273.5	4273.25	4273.5	4272.5	336	1	0	-2	377.2
6/28/2021 22:20	4273.25	4273.5	4273.75	4273	331	1	0	0	337.4
6/28/2021 22:25	4273.5	4273.25	4273.75	4273	238	1	0	0	299.6
6/28/2021 22:30	4273	4272.75	4274	4272.5	489	1	0	-2	323.4
6/28/2021 22:35	4272.75	4273.25	4273.25	4272.5	292	1	0	0	337.2
6/28/2021 22:40	4273	4273.5	4273.5	4273	158	1	0	0	301.6
6/28/2021 22:45	4273.5	4273.75	4273.75	4273.25	189	1	1	0	273.2
6/28/2021 22:50	4273.75	4273.5	4274	4273.5	174	1	0	0	260.4
6/28/2021 22:55	4273.5	4273.75	4274	4273.5	221	1	1	0	206.8
6/28/2021 23:00	4273.75	4273.5	4274	4273.5	172	1	0	0	182.8
6/28/2021 23:05	4273.25	4273	4273.5	4272.5	274	1	0	0	206
6/28/2021 23:10	4272.75	4273.25	4273.5	4272.5	161	1	0	0	200.4
6/28/2021 23:15	4273.25	4273.25	4273.5	4273	179	1	0	0	201.4
6/28/2021 23:20	4273.5	4273.5	4273.5	4273.25	163	1	0	0	189.8
6/28/2021 23:25	4273.5	4273.5	4273.5	4272.75	281	1	0	0	211.6
6/28/2021 23:30	4273.5	4273.75	4273.75	4273	356	1	3	0	228
6/28/2021 23:35	4273.5	4273	4273.75	4273	227	1	0	-2	241.2
6/28/2021 23:40	4273.25	4273	4273.5	4273	303	1	0	-2	266
6/28/2021 23:45	4273	4273.75	4274	4273	296	2	3	0	292.6
6/28/2021 23:50	4274	4273.5	4274	4273.5	293	2	0	0	295
6/28/2021 23:55	4273.5	4273.75	4274	4273.25	282	2	3	0	280.2
6/29/2021 0:00	4273.5	4274.25	4274.25	4273.25	273	2	4	0	289.4
6/29/2021 0:05	4274.25	4274.5	4274.5	4273.75	277	2	4	0	284.2
6/29/2021 0:10	4274.5	4274.75	4274.75	4274.25	234	2	4	0	271.8
6/29/2021 0:15	4274.75	4275.5	4275.5	4274.5	415	2	5	0	296.2
6/29/2021 0:20	4275.5	4275	4275.5	4274.75	194	2	3	0	278.6
6/29/2021 0:25	4275	4274	4275	4273.75	429	1	0	0	309.8
6/29/2021 0:30	4274	4274.25	4274.5	4273.5	212	2	0	0	296.8
6/29/2021 0:35	4274	4274.5	4274.5	4273.75	159	2	0	0	281.8
6/29/2021 0:40	4274.5	4275	4275	4274.25	288	2	2	0	256.4
6/29/2021 0:45	4275	4275	4275.75	4274.75	229	2	2	0	263.4
6/29/2021 0:50	4275.25	4275.25	4275.5	4275	206	2	2	0	218.8
6/29/2021 0:55	4275.25	4275.25	4275.5	4274.5	150	2	2	0	206.4
6/29/2021 1:00	4275.25	4275.5	4275.75	4275	258	2	4	0	226.2
6/29/2021 1:05	4275.5	4275.25	4275.5	4274.75	230	2	3	0	214.6
6/29/2021 1:10	4275.25	4275.5	4276	4275.25	361	2	3	0	241
6/29/2021 1:15	4275.75	4275	4275.75	4275	386	2	0	0	277
6/29/2021 1:20	4275	4274.25	4275	4273.5	546	2	0	0	356.2
6/29/2021 1:25	4274.25	4274.5	4274.5	4274	236	3	0	0	351.8
6/29/2021 1:30	4274.5	4276	4276.75	4274.5	891	2	2	0	484
6/29/2021 1:35	4276	4276	4276.25	4275.25	253	2	2	0	462.4
6/29/2021 1:40	4275.75	4276.75	4277	4275.75	368	2	5	0	458.8
6/29/2021 1:45	4276.75	4276.5	4277	4276	266	2	4	0	402.8
6/29/2021 1:50	4276.5	4277.75	4277.75	4276.25	375	2	6	0	430.6
6/29/2021 1:55	4277.75	4278	4278.25	4277.25	929	2	6	0	438.2
6/29/2021 2:00	4277.75	4277.25	4278.25	4276.5	577	2	3	0	503
6/29/2021 2:05	4277.25	4277.25	4278	4277	408	2	3	0	511
6/29/2021 2:10	4277.25	4277.25	4277.75	4277	356	2	2	0	529
6/29/2021 2:15	4277.25	4277.25	4277.5	4276.75	549	2	2	0	563.8
6/29/2021 2:20	4277.5	4277	4277.75	4276.75	443	2	0	0	466.6
6/29/2021 2:25	4277.25	4277.5	4277.75	4277	437	2	2	0	438.6
6/29/2021 2:30	4277.75	4277	4278.25	4276.75	642	2	0	0	485.4
6/29/2021 2:35	4277	4277.25	4277.5	4276.75	306	2	0	0	475.4
6/29/2021 2:40	4277.25	4276.75	4277.25	4276.5	308	2	0	-1	427.2
6/29/2021 2:45	4276.75	4276.75	4278	4276.5	490	2	0	-1	436.6
6/29/2021 2:50	4276.75	4276.5	4277	4276.25	332	2	0	-2	415.6
6/29/2021 2:55	4276.5	4275.5	4276.75	4275	981	2	0	-4	483.4
